Time,GLOBAL time,Water Temperature,Oil Temperature,num sats
Time,GLOBAL time,Water Temperature,Oil Temperature,num sats
298203045,11/10/24_10:24:46.391,1629,1630,184549376
299203046,11/10/24_10:24:47.391,1629,1630,184549376
300209886,11/10/24_10:24:48.371,1630,1630,184549376
301210039,11/10/24_10:24:49.391,1630,1630,184549376
302210043,11/10/24_10:24:50.391,1631,1632,184549376
303211043,11/10/24_10:24:51.391,1632,1631,184549376
304211042,11/10/24_10:24:52.391,1633,1632,184549376
305211047,11/10/24_10:24:53.391,1633,1633,184549376
306219608,11/10/24_10:24:54.411,1633,1634,184549376
307219043,11/10/24_10:24:55.411,1634,1634,184549376
308219040,11/10/24_10:24:56.410,1634,1634,184549376
309219041,11/10/24_10:24:57.410,1635,1634,184549376
310219042,11/10/24_10:24:58.410,1635,1634,184549376
311219046,11/10/24_10:24:59.410,1635,1634,184549376
312228089,11/10/24_10:25:0.410,1635,1634,184549376
313228043,11/10/24_10:25:1.410,1636,1635,184549376
314228044,11/10/24_10:25:2.410,1637,1636,184549376
315228040,11/10/24_10:25:3.410,1637,1636,184549376
316228039,11/10/24_10:25:4.410,1637,1637,184549376
317228040,11/10/24_10:25:5.410,1638,1636,184549376
318235730,11/10/24_10:25:6.410,1639,1637,184549376
319235042,11/10/24_10:25:7.430,1639,1637,184549376
320235042,11/10/24_10:25:8.430,1640,1638,184549376
321235045,11/10/24_10:25:9.431,1640,1638,184549376
322235043,11/10/24_10:25:10.431,1640,1639,184549376
323236042,11/10/24_10:25:11.431,1640,1639,184549376
324244366,11/10/24_10:25:12.431,1639,1639,184549376
325244048,11/10/24_10:25:13.431,1640,1639,184549376
326244048,11/10/24_10:25:14.431,1641,1639,184549376
327244044,11/10/24_10:25:15.431,1643,1639,184549376
328244042,11/10/24_10:25:16.431,1646,1639,184549376
329244044,11/10/24_10:25:17.431,1649,1639,184549376
330247755,11/10/24_10:25:18.411,1652,1639,184549376
331247040,11/10/24_10:25:19.411,1653,1639,184549376
332247039,11/10/24_10:25:20.411,1655,1639,184549376
333248039,11/10/24_10:25:21.431,1657,1640,184549376
334248043,11/10/24_10:25:22.431,1656,1639,184549376
335248048,11/10/24_10:25:23.431,1657,1640,184549376
336256177,11/10/24_10:25:24.451,1657,1639,184549376
337256045,11/10/24_10:25:25.451,1656,1640,184549376
338256042,11/10/24_10:25:26.451,1656,1639,184549376
339256047,11/10/24_10:25:27.451,1655,1639,184549376
340256042,11/10/24_10:25:28.451,1654,1639,184549376
341256052,11/10/24_10:25:29.451,1653,1639,184549376
342265119,11/10/24_10:25:30.451,1653,1638,184549376
343265041,11/10/24_10:25:31.451,1652,1637,184549376
344265043,11/10/24_10:25:32.451,1651,1637,184549376
345265043,11/10/24_10:25:33.451,1651,1637,184549376
346265061,11/10/24_10:25:34.451,1651,1637,184549376
347265059,11/10/24_10:25:35.451,1651,1636,184549376
348273266,11/10/24_10:25:36.451,1651,1636,184549376
349273046,11/10/24_10:25:37.451,1652,1637,184549376
350273043,11/10/24_10:25:38.451,1653,1637,184549376
351273046,11/10/24_10:25:39.451,1653,1637,184549376
352273042,11/10/24_10:25:40.451,1655,1637,184549376
353274045,11/10/24_10:25:41.451,1655,1637,184549376
354282610,11/10/24_10:25:42.451,1655,1637,184549376
355282040,11/10/24_10:25:43.451,1656,1638,184549376
356282039,11/10/24_10:25:44.471,1655,1638,184549376
357282042,11/10/24_10:25:45.471,1656,1639,184549376
358282042,11/10/24_10:25:46.471,1656,1642,184549376
359282042,11/10/24_10:25:47.471,1657,1646,184549376
360290745,11/10/24_10:25:48.471,1657,1650,184549376
361290042,11/10/24_10:25:49.471,1658,1654,184549376
362290043,11/10/24_10:25:50.471,1660,1657,184549376
363291043,11/10/24_10:25:51.471,1662,1661,184549376
364291043,11/10/24_10:25:52.471,1666,1664,184549376
365291042,11/10/24_10:25:53.471,1670,1666,184549376
366299408,11/10/24_10:25:54.491,1673,1668,184549376
367299039,11/10/24_10:25:55.471,1677,1670,184549376
368299039,11/10/24_10:25:56.491,1680,1671,184549376
369299038,11/10/24_10:25:57.471,1684,1672,184549376
370299039,11/10/24_10:25:58.451,1687,1674,184549376
371303044,11/10/24_10:25:59.451,1690,1676,184549376
372311402,11/10/24_10:26:0.491,1691,1678,184549376
373311046,11/10/24_10:26:1.491,1694,1679,184549376
374311044,11/10/24_10:26:2.491,1696,1681,184549376
375311042,11/10/24_10:26:3.491,1697,1684,184549376
376311042,11/10/24_10:26:4.491,1698,1686,184549376
377311046,11/10/24_10:26:5.491,1698,1690,184549376
378315703,11/10/24_10:26:6.491,1700,1692,184549376
379315045,11/10/24_10:26:7.491,1701,1696,184549376
380315049,11/10/24_10:26:8.491,1702,1699,184549376
381315043,11/10/24_10:26:9.491,1703,1703,184549376
382315046,11/10/24_10:26:10.492,1705,1706,184549376
383316044,11/10/24_10:26:11.492,1707,1710,184549376
384319969,11/10/24_10:26:12.512,1709,1712,184549376
385320040,11/10/24_10:26:13.512,1711,1714,184549376
386320041,11/10/24_10:26:14.492,1714,1715,184549376
387320044,11/10/24_10:26:15.512,1717,1716,184549376
388320044,11/10/24_10:26:16.512,1720,1718,184549376
389322043,11/10/24_10:26:17.512,1722,1719,184549376
390330259,11/10/24_10:26:18.512,1724,1719,184549376
391330042,11/10/24_10:26:19.512,1726,1722,184549376
392330044,11/10/24_10:26:20.512,1727,1723,184549376
393331045,11/10/24_10:26:21.512,1729,1725,184549376
394331054,11/10/24_10:26:22.512,1730,1726,167772160
395331047,11/10/24_10:26:23.512,1731,1727,184549376
396338820,11/10/24_10:26:24.532,1731,1729,184549376
397338042,11/10/24_10:26:25.512,1732,1732,184549376
398338039,11/10/24_10:26:26.512,1732,1734,184549376
399338039,11/10/24_10:26:27.532,1733,1737,184549376
400338042,11/10/24_10:26:28.512,1733,1740,184549376
401339044,11/10/24_10:26:29.532,1733,1742,184549376
402347196,11/10/24_10:26:30.532,1733,1744,184549376
403347042,11/10/24_10:26:31.532,1733,1745,184549376
404347045,11/10/24_10:26:32.532,1734,1746,184549376
405347048,11/10/24_10:26:33.532,1732,1747,184549376
406347045,11/10/24_10:26:34.532,1731,1747,184549376
407347042,11/10/24_10:26:35.532,1730,1747,184549376
408350701,11/10/24_10:26:36.532,1728,1747,184549376
409350044,11/10/24_10:26:37.532,1727,1749,184549376
410350039,11/10/24_10:26:38.532,1724,1750,184549376
411351039,11/10/24_10:26:39.532,1722,1752,184549376
412351044,11/10/24_10:26:40.492,1720,1753,184549376
413351043,11/10/24_10:26:41.532,1719,1755,184549376
414355165,11/10/24_10:26:42.532,1717,1757,184549376
415355043,11/10/24_10:26:43.532,1716,1759,184549376
416355040,11/10/24_10:26:44.512,1715,1762,184549376
417355039,11/10/24_10:26:45.512,1714,1765,184549376
418355038,11/10/24_10:26:46.492,1713,1767,184549376
419355047,11/10/24_10:26:47.492,1713,1769,184549376
420362880,11/10/24_10:26:48.552,1713,1770,184549376
421363044,11/10/24_10:26:49.551,1713,1771,184549376
422363043,11/10/24_10:26:50.551,1712,1772,184549376
423364043,11/10/24_10:26:51.551,1712,1773,184549376
424364042,11/10/24_10:26:52.551,1712,1774,184549376
425364044,11/10/24_10:26:53.551,1712,1774,184549376
426372723,11/10/24_10:26:54.551,1711,1774,184549376
427372048,11/10/24_10:26:55.551,1710,1775,184549376
428372044,11/10/24_10:26:56.551,1709,1776,184549376
429372049,11/10/24_10:26:57.551,1709,1776,184549376
430372048,11/10/24_10:26:58.551,1708,1776,167772160
431376046,11/10/24_10:26:59.531,1707,1776,167772160
432384195,11/10/24_10:27:0.571,1705,1777,184549376
433384044,11/10/24_10:27:1.571,1705,1777,184549376
434384046,11/10/24_10:27:2.571,1703,1778,184549376
435384042,11/10/24_10:27:3.571,1702,1779,184549376
436384043,11/10/24_10:27:4.571,1700,1779,184549376
437384044,11/10/24_10:27:5.571,1698,1779,184549376
438391896,11/10/24_10:27:6.571,1697,1780,184549376
439392045,11/10/24_10:27:7.571,1695,1779,184549376
440392043,11/10/24_10:27:8.571,1693,1781,167772160
441393042,11/10/24_10:27:9.571,1691,1781,184549376
442393044,11/10/24_10:27:10.571,1690,1782,184549376
443393039,11/10/24_10:27:11.572,1687,1781,184549376
444401267,11/10/24_10:27:12.592,1685,1782,184549376
445401040,11/10/24_10:27:13.592,1683,1783,184549376
446401039,11/10/24_10:27:14.592,1681,1783,184549376
447401042,11/10/24_10:27:15.572,1679,1783,184549376
448401042,11/10/24_10:27:16.592,1677,1784,184549376
449401043,11/10/24_10:27:17.592,1675,1784,184549376
450410588,11/10/24_10:27:18.592,1673,1785,184549376
451410044,11/10/24_10:27:19.592,1671,1785,184549376
452410044,11/10/24_10:27:20.592,1668,1786,184549376
453410044,11/10/24_10:27:21.592,1666,1787,184549376
454410042,11/10/24_10:27:22.592,1664,1787,184549376
455410042,11/10/24_10:27:23.592,1662,1788,184549376
456413876,11/10/24_10:27:24.592,1659,1788,184549376
457414040,11/10/24_10:27:25.592,1657,1788,184549376
458414038,11/10/24_10:27:26.592,1655,1789,184549376
459414040,11/10/24_10:27:27.572,1654,1790,184549376
460414039,11/10/24_10:27:28.572,1652,1790,184549376
461415038,11/10/24_10:27:29.572,1650,1790,184549376
462418821,11/10/24_10:27:30.612,1648,1790,184549376
463418047,11/10/24_10:27:31.612,1646,1790,184549376
464418042,11/10/24_10:27:32.612,1644,1791,184549376
465418043,11/10/24_10:27:33.612,1643,1791,184549376
466418043,11/10/24_10:27:34.612,1641,1792,184549376
467418040,11/10/24_10:27:35.612,1640,1792,184549376
468426444,11/10/24_10:27:36.612,1638,1793,184549376
469426042,11/10/24_10:27:37.612,1636,1793,184549376
470426045,11/10/24_10:27:38.612,1635,1793,184549376
471428044,11/10/24_10:27:39.612,1634,1794,184549376
472428044,11/10/24_10:27:40.612,1632,1795,184549376
473428043,11/10/24_10:27:41.612,1632,1795,184549376
474436146,11/10/24_10:27:42.612,1631,1795,184549376
475436040,11/10/24_10:27:43.612,1629,1795,184549376
476436041,11/10/24_10:27:44.612,1628,1796,184549376
477436042,11/10/24_10:27:45.612,1628,1796,184549376
478436042,11/10/24_10:27:46.612,1626,1796,184549376
479436043,11/10/24_10:27:47.612,1626,1797,184549376
480445115,11/10/24_10:27:48.632,1625,1798,184549376
481445042,11/10/24_10:27:49.632,1624,1797,184549376
482445044,11/10/24_10:27:50.632,1623,1798,184549376
483445043,11/10/24_10:27:51.632,1622,1799,184549376
484445042,11/10/24_10:27:52.632,1621,1798,184549376
485445044,11/10/24_10:27:53.632,1620,1799,184549376
486453305,11/10/24_10:27:54.632,1619,1799,167772160
487453039,11/10/24_10:27:55.632,1619,1799,184549376
488453040,11/10/24_10:27:56.632,1618,1800,184549376
489453049,11/10/24_10:27:57.612,1618,1800,184549376
490453039,11/10/24_10:27:58.632,1616,1801,184549376
491454039,11/10/24_10:27:59.632,1616,1801,184549376
492463090,11/10/24_10:28:0.652,1615,1801,184549376
493463043,11/10/24_10:28:1.652,1614,1802,184549376
494463043,11/10/24_10:28:2.652,1613,1802,184549376
495463043,11/10/24_10:28:3.652,1612,1802,184549376
